event_uri,super_event_uri,order_in_super_event,event_type,label,start,end,duration,tzid,room,address,chair_label,chair_person,presenter_label,presenter_person,author,acronym,abstract,homepage,link_document,logo
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Industrial Track Chair,Christoph Bussler,,,,ISWC2003,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",General Chair,Dieter Fensel,,,,ISWC2003,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Local Arrangements Chair,Jeff Bradshaw,,,,ISWC2003,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Demonstration Chair,Jeff Heflin,,,,ISWC2003,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Finance Chair,Jérôme Euzenat,,,,ISWC2003,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Program Chairs,"Katia Sycara,John Mylopoulos",,,,ISWC2003,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Publicity Chair,Mike Dean,,,,ISWC2003,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Poster Chair,Raphael Malyankar,,,,ISWC2003,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Workshop Chair,"Sheila McIlraith,Dimitris Plexousakis",,,,ISWC2003,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Metadata Chair,Steffen Staab,,,,ISWC2003,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif
http://data.semanticweb.org/conference/iswc/2003,http://data.semanticweb.org/conference/iswc,,http://data.semanticweb.org/ns/swc/ontology#ConferenceEvent,The Second International Semantic Web Conference,2003-10-20T08:00:00,2003-10-23T17:30:00,,America/New_York,,"Sanibel Island, Florida, USA",Sponsor Chair,"Ying Ding,Massimo Paolucci",,,,ISWC2003,,http://iswc2003.semanticweb.org/,,http://iswc2003.semanticweb.org/sunset2%20crop%20distort2.gif
http://data.semanticweb.org/conference/iswc/2003/event-01,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Breakfast and registration,2003-10-20T08:00:00,2003-10-20T09:15:00,,America/New_York,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/event-07,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,Evaluation of Ontology-based Tools,2003-10-20T09:15:00,2003-10-20T18:00:00,,America/New_York,,,Chair,"York Sure,Oscar Corcho,Jürgen Angele",,,,,,http://km.aifb.uni-karlsruhe.de/ws/eon2003,,
http://data.semanticweb.org/conference/iswc/2003/event-05,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,Human Language Technology for the Semantic Web and Web Services,2003-10-20T09:15:00,2003-10-20T18:00:00,,America/New_York,,,Chair,"Ying Ding,Hamish Cunningham,Atanas Kiryakov",,,,,,http://gate.ac.uk/conferences/iswc2003/index.html,,
http://data.semanticweb.org/conference/iswc/2003/event-06,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,Rules and Rule Mark Up Languages for the Semantic Web,2003-10-20T09:15:00,2003-10-20T18:00:00,,America/New_York,,,Chair,"Michael Schroeder,Gerd Wagner",,,,,,http://comas.soi.city.ac.uk/conference/ruleml/index.html,,
http://data.semanticweb.org/conference/iswc/2003/tutorial-2,http://data.semanticweb.org/conference/iswc/2003/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Agent-mediated web/grid services,2003-10-20T09:15:00,2003-10-20T18:00:00,,America/New_York,,,,,Organizer,"Terry Payne,Katia Sycara",,,"This tutorial brings together theories, challenges, issues, languages and tools from the Semantic Web, Web Services, the Computational Grid and Agent Technology.  In addition, it will present challenges and issues of how Agent Technology can best serve human users in the area of Web Services.  We will present the current state of the art in Web-Based Services and sort through the increasing array of relevant tools, languages and theories both from academia and industry.  The tutorial will contain many examples to illustrate the described concepts, tools and their use.",https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/servicestutorial.txt,,
http://data.semanticweb.org/conference/iswc/2003/event-02,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,Practical and ScalableSemantic Systems,2003-10-20T09:15:00,2003-10-20T13:15:00,,America/New_York,,,Chair,"Stefan Decker,Raphael Volz,Isabel Cruz",,,,,,http://km.aifb.kit.edu/ws/psss03/,http://km.aifb.kit.edu/ws/psss03/proceedings/,
http://data.semanticweb.org/conference/iswc/2003/event-03,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,Semantic Integration,2003-10-20T09:15:00,2003-10-20T13:15:00,,America/New_York,,,Chair,"Natasha Noy,AnHai Doan,Alon Halevy",,,,,,http://smi.stanford.edu/si2003/,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/pdf/SI2003-Proceedings.pdf,
http://data.semanticweb.org/conference/iswc/2003/event-04,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#WorkshopEvent,Semantic Web Technologies,2003-10-20T09:15:00,2003-10-20T13:15:00,,America/New_York,,,Chair,"Naveen Ashish,Max Egenhofer,Carole Goble",,,,,,http://ic.arc.nasa.gov/projects/scisw2003/cfp.htm,,
http://data.semanticweb.org/conference/iswc/2003/tutorial-1,http://data.semanticweb.org/conference/iswc/2003/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Information Integration on the World Wide Web,2003-10-20T09:15:00,2003-10-20T13:15:00,,America/New_York,,,,,Organizer,"Ubbo Visser,Holger Wache,Heiner Stuckenschmidt",,,"The overall goal of the tutorial is to discuss the relation between existing research in the area of intelligent information integration and new requirements and technologies that arise from the area of semantic web research. We would like to emphasize the importance of information integration on the World Wide Web in the context of providing intelligent access to heterogeneous and distributed information sources and intelligent services. We will provide an overview of existing solutions to the problem of information integration and extract common features in terms of architecture and technologies use in order to give potential attendees an impression of how successful approaches look like. Furthermore, we would like to stress how these common features relate to semantic web architecture and technology, revealing similarities and differences. Based on this comparison we discuss prospects and challenges for semantic web research in order to stimulate research in this area.",https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/integrationtutorial.txt,,
http://data.semanticweb.org/conference/iswc/2003/tutorial-3,http://data.semanticweb.org/conference/iswc/2003/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Tutorial on OWL,2003-10-20T09:15:00,2003-10-20T13:15:00,,America/New_York,,,,,Organizer,"Sean Bechhofer,Peter F. Patel-Schneider,Ian Horrocks",,,"The goal of the tutorial will be to provide an introduction and a working knowledge of OWL, including the history and background of OWL, the formal underpinnings of OWL, and pragmatic issues related to OWL. The tutorial will also address the building and use of OWL ontologies along with a demonstration of the use of a reasoner with an OWL ontology.",https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/owltutorial.txt,,
http://data.semanticweb.org/conference/iswc/2003/event-08,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee Break,2003-10-20T11:00:00,2003-10-20T11:30:00,,America/New_York,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/event-09,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Lunch,2003-10-20T13:15:00,2003-10-20T14:00:00,,America/New_York,Pool Deck,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/event-10,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,WonderWeb,2003-10-20T14:00:00,2003-10-20T18:00:00,,America/New_York,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/tutorial-4,http://data.semanticweb.org/conference/iswc/2003/track/tutorial,,http://data.semanticweb.org/ns/swc/ontology#TutorialEvent,Creating Ontologies and Semantic Web Applications with Protégé,2003-10-20T14:00:00,2003-10-20T18:00:00,,America/New_York,,,,,Organizer,"Natasha F. Noy,Holger Knublauch",,,"The major goal of this tutorial is to provide the attendees with both the theoretical foundations of ontology design and hands-on experience in the construction of ontologies and semantic web contents with Protégé.  In particular, the attendees will learn the basic principles and application domains of ontologies based on declarative knowledge representation systems, especially the semantic web language OWL.  They will get hands-on experience with ontology development using Protégé, including its recent extensions such as OWL expression editors and classifiers.",https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/protegetutorial.txt,https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/pdf/Protege-OWL-Tutorial-ISWC03.pdf,
http://data.semanticweb.org/conference/iswc/2003/event-13,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Registration,2003-10-20T15:00:00,2003-10-20T20:00:00,,America/New_York,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/event-12,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee Break,2003-10-20T15:00:00,2003-10-20T15:30:00,,America/New_York,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/event-11,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Reception,2003-10-20T19:00:00,2003-10-20T21:00:00,,America/New_York,Pool Deck,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/event-14,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Breakfast and registration,2003-10-21T08:00:00,2003-10-21T09:15:00,,America/New_York,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/session-1c,http://data.semanticweb.org/conference/iswc/2003/track/industrial,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Industrial track,2003-10-21T09:15:00,2003-10-21T10:45:00,,America/New_York,Captiva Room,,Session Chair,Brian McBride,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/session-1b,http://data.semanticweb.org/conference/iswc/2003/track/main,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Foundations,2003-10-21T09:15:00,2003-10-21T10:45:00,,America/New_York,Sundial Room,,Session Chair,Nicola Guarino,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/session-1a,http://data.semanticweb.org/conference/iswc/2003/track/main,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Multi-Media,2003-10-21T09:15:00,2003-10-21T10:45:00,,America/New_York,Sanibel Room,,Session Chair,Guus Schreiber,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/event-15,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee break,2003-10-21T10:45:00,2003-10-21T11:15:00,,America/New_York,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/session-2c,http://data.semanticweb.org/conference/iswc/2003/track/industrial,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Industrial track,2003-10-21T11:15:00,2003-10-21T12:45:00,,America/New_York,Captiva Room,,Session Chair,Massimo Paolucci,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/session-2a,http://data.semanticweb.org/conference/iswc/2003/track/main,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Applications and Multi-Media,2003-10-21T11:15:00,2003-10-21T12:45:00,,America/New_York,Sanibel Room,,Session Chair,Tim Finin,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/session-2b,http://data.semanticweb.org/conference/iswc/2003/track/main,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Foundations,2003-10-21T11:15:00,2003-10-21T12:45:00,,America/New_York,Sundial Room,,Session Chair,Peter F. Patel-Schneider,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/event-16,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Lunch,2003-10-21T12:45:00,2003-10-21T14:15:00,,America/New_York,Pool Deck,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/event-17,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#SpecialEvent,Remarks,2003-10-21T14:15:00,2003-10-21T14:30:00,,America/New_York,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/talk/invited-1,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#InvitedTalkEvent,On Beyond Ontology: Returning to AI from the Semantic Web,2003-10-21T14:30:00,2003-10-21T15:30:00,,America/New_York,Sundial Room,,Session Chair,Katia Sycara,Speaker,Jim Hendler,,,"With the coming of OWL, the Web will soon have a recommended ontology language, many ontology-based tools, a large number of reference ontologies, and a large user community interested in what ontologies are and how to use them. In fact, it's beginning to look like we may be successful enough that as researchers we must ask ourselves the question ""Why are we doing this?"" As ontology on the Web becomes part of the ""practice"" of Web life, and the logic toolkits are produced by software companies instead of AI labs, where do we in the research world go? Many are familiar with Tim Berners-Lee's ""layer cake"" (or more recently the ""Semantic Wave"") which suggests moving to rules and proofs, but that's just the ""language"" stack. Time for us to think more about what we do with all this, how we explore the new ideas emerging from the pursuit and, perhaps most importantly of all, whether this Semantic Web stuff brings with it any insights into the most seminal scientific problem of all -- our quest to understand human intelligence.",https://files.ifi.uzh.ch/ddis/iswc_archive/iswc/ab/2003/iswc2003.semanticweb.org/invitedtalks.html,,
http://data.semanticweb.org/conference/iswc/2003/event-18,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Coffee break,2003-10-21T15:30:00,2003-10-21T16:00:00,,America/New_York,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/session-3c,http://data.semanticweb.org/conference/iswc/2003/track/industrial,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Industrial track,2003-10-21T16:00:00,2003-10-21T18:00:00,,America/New_York,Captiva Room,,Session Chair,Michael Uschold,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/session-3a,http://data.semanticweb.org/conference/iswc/2003/track/main,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Information Retrieval,2003-10-21T16:00:00,2003-10-21T18:00:00,,America/New_York,Sanibel Room,,Session Chair,Natasha Noy,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/session-3b,http://data.semanticweb.org/conference/iswc/2003/track/main,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,"Semantic Web Services/Challenge/Security, Trust, and Privacy/Tools and Methodologies",2003-10-21T16:00:00,2003-10-21T18:00:00,,America/New_York,Sundial Room,,Session Chair,Mark Burstein,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/event-19,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Break,2003-10-21T18:00:00,2003-10-21T19:30:00,,America/New_York,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/session-poster-demo,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Poster + Demos session,2003-10-21T19:30:00,2003-10-21T21:30:00,,America/New_York,Sundial Room,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/event-20,http://data.semanticweb.org/conference/iswc/2003,,http://data.semanticweb.org/ns/swc/ontology#BreakEvent,Breakfast,2003-10-22T08:00:00,2003-10-22T09:15:00,,America/New_York,,,,,,,,,,,,
http://data.semanticweb.org/conference/iswc/2003/session-4b,http://data.semanticweb.org/conference/iswc/2003/track/main,,http://data.semanticweb.org/ns/swc/ontology#SessionEvent,Applications,2003-10-22T09:15:00,2003-10-22T10:45:00,,America/New_York,Sundial Room,,Session Chair,Vipul Kashyap,,,,,,,,
