author,title,pages,year,link_open_access,link_publisher,proceedings_uri,paper_uri,label_proceedings,subtitle_proceedings,abstract,category,keywords,cnt_keyword,topics,cnt_topic,list_author,cnt_author,list_url,cnt_url
"Chungwon Seo,Key-Sun Choi",Clustering of Wikipedia Terms with Paradigmatic Relations for Building Domain Ontology,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-11,Proceedings of ISWC 2007 Poster and Demo,,"For building ontology from text, we need to extract terms and conceptualize them as classes of ontology. In this paper we present a clustering of terms method using paradigmatic relation and hierarchical clustering. To extract the paradigmatic relation, we use 1st and 2nd order collocation extracted from Wikipedia documents. By computing the semantic relatedness of clusters, we can extract clusters that consist of similar words.",Poster/Demo Paper,,0,,0,Chungwon Seo;Key-Sun Choi,2,,0
"Eetu Mäkelä,Tuukka Ruotsalo,Eero Hyvönen",Combining Cross-ontology Navigation with Semantic Autocompletion,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-12,Proceedings of ISWC 2007 Poster and Demo,,"Semantic autocompletion interfaces offer an efficient way for concept selection useful in both search and annotation applications. However, these interfaces usually do not expose the semantic context of the matched concepts, thereby making it hard to know if a matched concept is the right one, as well as hiding possibly more appropriate choices. To lessen these problems, we present an in-place ontological context navigation interface to be used with semantic autocompletion.",Poster/Demo Paper,,0,,0,Eero Hyvönen;Eetu Mäkelä;Tuukka Ruotsalo,3,,0
"François Scharffe,Jérôme Euzenat,Ying Ding,Dieter Fensel",Correspondence Patterns for Ontology Mediation,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-13,Proceedings of ISWC 2007 Poster and Demo,,"Ontology mediation is one of the key research topics for the acomplishment of the semantic web. Different tasks can be distinguished under this generic term: instance transformation, query rewriting, instance unification, ontology merging or alignment creation. All first four tasks require the specification of an alignment between the ontologies to be mediated. Graphical tools and matching algorithms are developed to help specialists creating such specifications. In order to improve both user tools and matching algorithms we developped a library of correspondence patterns to represent complex correspondences between ontologies. We express these patterns as an extension of the Ontology Alignment ontology, meant to serve as an exchange format to represent ontology alignments on the semantic web.",Poster/Demo Paper,,0,,0,Ying Ding;François Scharffe;Jérôme Euzenat;Dieter Fensel,4,,0
"Osma Suominen,Kim Viljanen,Eero Hyvönen",Creating Metadata for a Semantic Web Health Portal,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-14,Proceedings of ISWC 2007 Poster and Demo,,We present an overview of the infrastructure required to support content and metadata creation for a health portal based on Semantic Web technologies. The system requires web content management systems to be enhanced to support ontological metadata creation; export of metadata in RDF or embedded into HTML pages; and a metadata harvester that aggregates metadata from all the content creators and provides feedback reports to the content creators. The system has been set up in a prototype of the national health portal HEALTHFINLAND.,Poster/Demo Paper,,0,,0,Kim Viljanen;Osma Suominen;Eero Hyvönen,3,,0
"Eetu Mäkelä,Tuukka Ruotsalo,Eero Hyvönen",Domain-Centric View-Based Search,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-15,Proceedings of ISWC 2007 Poster and Demo,,"In current Semantic Web view-based search systems views are formed by selecting properties and enumerating all their values as selections. This approach breaks down with multiple content types, such as in the cultural heritage domain, because the number of differing properties, and therefore views becomes unmanageable. We propose a novel solution termed Domain-Centric View-Based Search, in which views are created based on common property ranges and domain ontologies.",Poster/Demo Paper,,0,,0,Tuukka Ruotsalo;Eero Hyvönen;Eetu Mäkelä,3,,0
"Ahlem Ben Hassine,Shigeo Matsubara,Toru Ishida",Dynamic Horizontal Composition for Semantic Web Services: An Investigation of Real Use,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-16,Proceedings of ISWC 2007 Poster and Demo,,"We propose a new dynamic constraint optimization problem (COP) formalization for Web services composition problem that permits extension of the original abstract workflow (in case failure) based on the OWL-S service profile description of the underlying semantic Web services and using OWL-S control constructs. Moreover, we have developed a novel, human-centered, agent-based protocol able to find ""satisfying"" solutions for this problem in real time. This protocol allows restriction and/or relaxation within the original workflow through addition and/or removal of new sub-tasks, deals with a dynamic environment, and uses incomplete, uncertain information.",Poster/Demo Paper,,0,,0,Ahlem Ben Hassine;Toru Ishida;Shigeo Matsubara,3,,0
"Michael Luger,Ying Ding,Zhixian Yan,François Scharffe,Yubin Duan,Yves Raimond,Luc Barthelemy,Josh Reiss",EASAIER: Semantic Music Retrieval Portal,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-17,Proceedings of ISWC 2007 Poster and Demo,,Semantic Web aims to lift current Web into semantic repositories where heterogeneous data can be queried and different services can be mashed up. Here we report some of on-going work with the EASAIER project to enable enhanced access to sound archives by integrating archives based on Music Ontology and provide different search results from different mashups.,Poster/Demo Paper,,0,,0,Yubin Duan;Ying Ding;François Scharffe;Luc Barthelemy;Josh Reiss;Zhixian Yan;Yves Raimond;Michael Luger,8,,0
Jie Tang,Expertise Object Search,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-18,Proceedings of ISWC 2007 Poster and Demo,,"This paper addresses the issue of expertise object search. In Semantic Web, information is described as concepts and relations between the concepts. Previous document-level information search can unfortunately lead to highly inaccurate results in answering semantic-oriented queries. Previous work on semantic search is targeted at finding the most relevant objects. In this paper, we investigate several models for expertise object search, namely local language model, propagation based model, and a unified model.",Poster/Demo Paper,,0,,0,Jie Tang,1,,0
"Kim Viljanen,Jouni Tuominen,Eero Hyvönen,Eetu Mäkelä,Osma Suominen",Extending Content Management Systems with Ontological Annotation Capabilities,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-19,Proceedings of ISWC 2007 Poster and Demo,,"Producing semantic metadata requires efficient methods, e.g., concept finding, for accessing and using ontologies. To add such functionalities to metadata applications such as cataloging systems in museums, we propose a mash-up approach where ready-to-use user interface components for using specific ontologies are made available to be integrated into applications. As a proof-of-concept, we present the Ontology Service ONKI wich implements semantic autocompletion concept search and concept browsing for ontologies as shared mash-up components.",Poster/Demo Paper,,0,,0,Jouni Tuominen;Osma Suominen;Eetu Mäkelä;Eero Hyvönen;Kim Viljanen,5,,0
"Yukino Baba,Fuyuki Ishikawa,Shinichi Honiden",Extracting and Utilizing Event-Context Relationships in Blogsphere,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-20,Proceedings of ISWC 2007 Poster and Demo,,"A keyword-based web search cannot accept a user's detailed intention for a search. Consideration has been made concerning the annotation of context data (e.g. contents creation time and location) for a web search in response to this problem. However, it would require users to handle accurate context data in search queries. This paper proposes a method to associate keywords with context data by analyzing blog entries annotated with context data, including an efficient mechanism for indexing.",Poster/Demo Paper,,0,,0,Shinichi Honiden;Fuyuki Ishikawa;Yukino Baba,3,,0
"Octavian Udrea,Lise Getoor,Renée J. Miller",HOMER: Ontology alignment visualization and analysis,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-22,Proceedings of ISWC 2007 Poster and Demo,,"We present HOMER, an analysis and visualization tool for ontology alignment. HOMER features a radial-graph display GUI, a complete  execution trace that allows the user to override and navigate to any match decisions during at runtime and a comparison mode that displays multiple alignments in parallel. HOMER contains a builtin plugin for the ILIADS ontology alignment algorithm, but other algorithms can be plugged in as well.",Poster/Demo Paper,,0,,0,Renée J. Miller;Octavian Udrea;Lise Getoor,3,,0
"Zhengxiang Pan,Abir Qasem,Sudhan Kanitkar,Fabiana Prabhakar,Jeff Heflin",Hawkeye: A Practical Large Scale Demonstration of Semantic Web Integration,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-21,Proceedings of ISWC 2007 Poster and Demo,,"We present our DLDB knowledge base system and evaluate its capability in integrating a very large set of real-world Semantic Web data. Using DLDB, we have constructed the Hawkeye knowledge base, in which we have loaded more than 166 million facts from a diverse set of real-world data sources and integrated them using alignments expressed in OWL.",Poster/Demo Paper,,0,,0,Fabiana Prabhakar;Zhengxiang Pan;Jeff Heflin;Sudhan Kanitkar;Abir Qasem,5,,0
"Daisuke Noheji,Goichi Itabashi,Toshiko Yoshida,Atsushi Togashi",Human Resource Management System introducing Healthcare of Employee,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-23,Proceedings of ISWC 2007 Poster and Demo,,"Human Resource Management (HRM) aims a strategic human resource administration in a company organization. In order to support HRM, various information systems have been developed conventionally.  They are used for management of personal information, ability evaluation, and employee education. By introducing HRM, a company can develop employees and allocate them into adequate position. However, when an employee leaves him/her job due to a problem of the health, the effect of HRM may be reduced. Therefore, a productivity of a whole organization may be also reduced. We assume that there exists strong relevance in HRM and the health of the employee and develop Healthy Human Resource Management (H2RM) system. This system offers a recommendation of health education contents that is included in H2RM system. The recommendation is derived by an inference system based on an ontology and inference rule about health and disease. By using the inference system, the health condition of an employee is decided according to their health condition. Then the system offers the recommendation of healthcare education contents.",Poster/Demo Paper,,0,,0,Goichi Itabashi;Toshiko Yoshida;Daisuke Noheji;Atsushi Togashi,4,,0
"Jin-Xia Huang,Ji-Ae Shin,Key-Sun Choi",Integrating Relations for a Domain Ontology,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-24,Proceedings of ISWC 2007 Poster and Demo,,"This paper addresses an approach for building a relation hierarchy in order to integrate relations from different sources. A relation tree is generated by mapping relations to WordNet synsets, on which duplicated relations are eliminated. As criteria for judging relations not absolutely required for a domain, popularity and uniqueness are proposed. Our research shows that use of a relation hierarchy makes the process of judging necessary relations of a domain much simpler and more efficient.",Poster/Demo Paper,,0,,0,Key-Sun Choi;Ji-Ae Shin;Jin-Xia Huang,3,,0
Knud Möller,Light-Weight Semantic Desktop Applications,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-25,Proceedings of ISWC 2007 Poster and Demo,,"Since Vannevar Bush's vision of the Memex, the idea of a knowledge working environment with interlinked data has been around. Recently, with a significant increase in computing power and the advent of the Semantic Web, these ideas have surfaced again, now under the term ""Semantic Desktop"". Many attempts to build such a Semantic Desktop try to build a complete system from scratch. In this demo, we want to show that it is also possible to get a long way with existing OS technology, which will simply be harnessed in the form of a number of small, lightweight tools. Instead of building an extensive and feature-rich system from scratch, we harness the power of modern, metadata-enabled file systems and search indices to create a prototypical system with minimal effort.",Poster/Demo Paper,,0,,0,Knud Möller,1,,0
"Je-Min Kim,Young-Tack Park",Minimum Expression Axiom Set (MEXS) Extracting and Storing for Ontology Debugging,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-26,Proceedings of ISWC 2007 Poster and Demo,,"In order to derive hidden information of OWL ontology, a number of OWL reasoners have been introduced. In this paper, we propose MEXS (Minimum Expression Axiom Set) extracting and storing for debugging unsatisfiable concepts in ontology. A MEXS is a set of axioms to occur unsatisfiable concepts. In order to extract MEXS, we need to find axiom to cause inconsistency in ontology. Therefore we propose an improved method.",Poster/Demo Paper,,0,,0,Je-Min Kim;Young-Tack Park,2,,0
"Munehiko Sasajima,Yoshinobu Kitamura,Takefumi Naganuma,Shoji Kurakake,Riichiro Mizoguchi",OOPS: User Modeling Method toward Realization of Task Oriented Mobile Internet Service Navigation,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-37,Proceedings of ISWC 2007 Poster and Demo,,"Remarkable growth of the mobile internet service industry in Japan proved that present method of service menu system is insufficient to guide users efficiently to the services they need. This paper introduces our research activities toward realization of Task-oriented menu system, which enables users to search for mobile services by ""what they want to do"" instead of by ""name of category"". Although efficiency of the menu system has been proved on a prototype system, it is limited and capable of supporting limited activities; mobile users' activity in a theme park. Thus we need to analyze wider area of user activities to list up the situations and task models of users as many as possible to expand the prototype menu to cover larger scale of the services. We introduce OOPS (Ontology-based Obstacle, Prevention and Solution) modeling method which supports description of the necessary situations. We have applied the method to model ""Tourism"" domain which covers a broader spectrum of users' actions. We have evaluated the coverage of the OOPS model by verifying situations represented in the model developed and those situations assumed to be supported by i-mode official services. The model covered about 97% of the assumed situations of mobile internet services. Reorganizing ""contexts"" in the model, we aim at developing task oriented menu system as a next step.",Poster/Demo Paper,,0,,0,Yoshinobu Kitamura;Munehiko Sasajima;Riichiro Mizoguchi;Shoji Kurakake;Takefumi Naganuma,5,,0
"Ivan Berlocher,Hyun-Geun Park,Ki-Un Cho,Kwang-Seun Choi",OPTIMA: A System for Semi Automatic and Large Scale Ontology Population,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-38,Proceedings of ISWC 2007 Poster and Demo,,"In this paper we describes OPTIMA (Ontology Population Tool based on Information extraction and MAtching) a system for semiautomatically populating ontologies from unstructured and semi-structured information. Based on Information Extraction techniques the system identifies Named Entities and their inter-relations that serve as basis of a Machine Learning algorithm for generating candidates of instances according to classes described in the ontology schema, associated with a probability score.",Poster/Demo Paper,,0,,0,Hyun-Geun Park;Ki-Un Cho;Kwang-Seun Choi;Ivan Berlocher,4,,0
"Seiji Koide,Hideaki Takeda",OWL Full Metamodeling with SWCLOS,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-39,Proceedings of ISWC 2007 Poster and Demo,,"SWCLOS is an OWL Full processor buit on top of Common Lisp Object System. We enabled OWL metamodeling with SWCLOS. In this poster and demo, we introduce criteria for metamodeling, that are derived from the principles of object-oriented metamodeling, and demonstrate examples of metamodeling with SWCLOS.",Poster/Demo Paper,,0,,0,Hideaki Takeda;Seiji Koide,2,,0
"Paolo Bouquet,Daniel Giacomuzzi,Heiko Stoermer,Daniele Zanoni",Okkam4P: A Protégé Plugin for Instance-level Integration of RDF Content,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-28,Proceedings of ISWC 2007 Poster and Demo,,"In Protege, any newly created RDF/OWL knowledge base refers to local instances through a local URI, which is obtained through the concatenation of the ontology URI, the hash sign '#' and the local identifier. However, this practice makes data level integration quite hard, and definitely prevents the straightforward application of RDF graph merge for independently developed knowledge bases, even if they share the same OWL ontology. In this paper, we present a Protege plugin which supports the systematic reuse of global identifiers for instances in RDF/OWL knowledge base. The plugin is an extension of the ""individual"" tab. The main difference is that, when an instance is created, the user has a chance of looking for a pre-existing URI for the corresponding individual in a publicly available service called OKKAM. The match between the newly created instance and the stored individuals is based on an algorithm which compares the features of the new isntance with a simple profile stored in OKKAM for all individuals. The plugin is available and tested for Protege 3.2.1.",Poster/Demo Paper,,0,,0,Paolo Bouquet;Daniel Giacomuzzi;Daniele Zanoni;Heiko Stoermer,4,,0
"Young-Tack Park,Je-Min Kim,Jung-Hwa Choi,Bo-Ram Han",OnCU System: Ontology-based Category Utility Approach for Author Name Disambiguation,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-29,Proceedings of ISWC 2007 Poster and Demo,,"This paper introduces a novel approach which exploits ontologies and ontology-based category utility for author name disambiguation. Our method utilizes author knowledge in the form of populated ontology that uses various types of properties: titles, abstracts and co-authors of papers and authors' affiliations. Author name disambiguation determines the correct author from various candidate authors in the populated author ontology. Candidate authors are evaluated using proposed ontology-based category utility to resolve disambiguation. Experiments using the ontology-based category utility increase the number of disambiguation by about 10% compared with that of category utility, and increase the overall amount of accuracy by around 98%.",Poster/Demo Paper,,0,,0,Je-Min Kim;Young-Tack Park;Bo-Ram Han;Jung-Hwa Choi,4,,0
"Katharina Siorpaes,Martin Hepp",OntoGame: Turning Ontology Engineering into an Online Game with a Purpose,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-30,Proceedings of ISWC 2007 Poster and Demo,,"Despite significant advancement in ontology learning, building ontologies remains a task that highly depends on human intelligence, both as a source of domain expertise and for producing a consensual conceptualization. Now, we can observe a sharp contrast in user interest in two branches of Web activity: While the ""Web 2.0"" movement lives from an unprecedented amount of contributions from Web users, we witness a substantial lack of user involvement in ontology projects for the Semantic Web. We assume that one cause of the latter is a lack of proper incentive structures of ontology projects. As a novel solution, we (1) propose to masquerade collaborative ontology engineering behind on-line, multi-player game scenarios, in order to create proper incentives for humans to help building ontologies for the Semantic Web. Then, we (2) describe our OntoGame prototype, and (3) provide preliminary evidence that users are willing to invest a lot of time into those games, and, by doing so, unknowingly weave ontologies for the Semantic Web.",Poster/Demo Paper,,0,,0,Katharina Siorpaes;Martin Hepp,2,,0
"Lina Al-Jadir,Othman Tajmouati,Christine Parent,Stefano Spaccapietra",OntoMinD: Ontology Management in Databases,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-36,Proceedings of ISWC 2007 Poster and Demo,,"A current major obstacle to the development of ontologies in support of the Semantic Web is the inability to handle very large ontologies. We propose a solution which consists in augmenting the functionality of a relational DBMS to include the reasoning mechanisms (implemented as stored procedures) that are the essence of ontology management. As a result, a single system is used to store, query, update, and reason about a very large ontology. The OntoMinD prototype we have developed shows very promising performances, according to our tests with the LUBM benchmark.",Poster/Demo Paper,,0,,0,Othman Tajmouati;Lina Al-Jadir;Christine Parent;Stefano Spaccapietra,4,,0
"Jürgen Bock,Rodney Topor,Raphael Volz",Ontology Merging using Answer Set Programming and Linguistic Knowledge,,2007,,,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc-aswc/2007/poster-demo-proceedings/paper-34,Proceedings of ISWC 2007 Poster and Demo,,"We present a novel merging algorithm for light-weight ontologies using answer set programming and linguistic background knowledge. The semi-automatic method provides a number of solutions for the user to choose from, by straightforwardly applying intuitive merging rules in a declarative programming environment.",Poster/Demo Paper,,0,,0,Rodney Topor;Jürgen Bock;Raphael Volz,3,,0
