author,title,pages,year,link_open_access,link_publisher,proceedings_uri,paper_uri,label_proceedings,subtitle_proceedings,abstract,category,keywords,cnt_keyword,topics,cnt_topic,list_author,cnt_author,list_url,cnt_url
"Rob Vesse,Wendy Hall and Les Carr",All About That - A URI Profiling Tool for monitoring and preserving Linked Data,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/113/paper113.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-02,Proceedings of ISWC 2009 Poster and Demo,,All About That (AAT) is a URI Profiling tool which allows users to monitor and preserve Linked Data in which they are interested. Its design is based upon the principle of adapting ideas from hypermedia link integrity in order to apply them to the Semantic Web. As the Linked Data Web expands it will become increasingly important to maintain links such that the data remains useful and therefore this tool is presented as a step towards providing this maintenance capability.,Poster/Demo Paper,,0,,0,Rob Vesse;Les Carr;Wendy Hall,3,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/113/paper113.pdf,1
Akshay Bhat,Analogy Engines for the Semantic Web,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/130/paper130.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-03,Proceedings of ISWC 2009 Poster and Demo,,"We propose a new utility for Semantic Web called as Analogy Engine. Analogy engine employs an example based search approach for retrieving the most similar URIs for the given URI by comparing number of shared links. The Analogy engine is based on Analogy Space, which uses Singular Value Decomposition on matrix representation of a Semantic Network. However Analogy Space faces difficulty with networks having more than a few thousand nodes. We present our preliminary work on scaling Analogy Space by dividing the network into multiple communities, and creating separate Analogy Space for each community. We show that this procedure results in significant improvements and can be used for a large scale network such as the Semantic Web.",Poster/Demo Paper,,0,,0,Akshay Bhat,1,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/130/paper130.pdf,1
Bernhard Schandl and Stefan Zander,Autonomous RDF Replication on Mobile Devices,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/144/paper144.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-06,Proceedings of ISWC 2009 Poster and Demo,,"Mobile applications are of increasing interest for research and industry. The widespread use and improved capabilities of portable devices enable the deployment of sophisticated and powerful applications that provide the user with services at any time and location. When such applications are built on top of Linked Data, permanent network connectivity is required, which is often not available or expensive to establish. Hence we propose a framework that uses RDF-based context descriptions to selectively and proactively replicate data to mobile devices. These replicas can be used when no network connection can be established, thus making mobile applications and users more autonomous and stable.",Poster/Demo Paper,,0,,0,Stefan Zander;Bernhard Schandl,2,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/144/paper144.pdf,1
"Klaas Dellschaft,Qiu Ji and Guilin Qi",CoDR: A Contextual Framework for Diagnosis and Repair,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/125/paper125.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-07,Proceedings of ISWC 2009 Poster and Demo,,"Ontologies play a central role for the formal representation of knowledge on the Semantic Web. A major challenge in collaborative ontology construction is to handle inconsistencies caused by changes to the ontology. In this paper, we present our CoDR system which helps to diagnose and repair collaboratively constructed ontologies. CoDR integrates RaDON, an ontology diagnosis and repair tool, and Cicero, which provides discussion functionality for the ontology developers. CoDR is realized as a plugin for the NeOn Toolkit. It helps to use discussions held in Cicero as context information during repairing an ontology with RaDON. But it is also possible to use the diagnoses from RaDON during the discussions in Cicero.",Poster/Demo Paper,,0,,0,Klaas Dellschaft;Qiu Ji;Guilin Qi,3,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/125/paper125.pdf,1
Christian Battista and Benjamin Coe,Collaborative climate change research on the semantic web,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/133/paper133.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-08,Proceedings of ISWC 2009 Poster and Demo,,"WikiEarth (http://www.wikiearth.net) is a website designed for encouraging collaboration between researchers across the academic spectrum, and also serves as a test case to determine the limitations and benefits of using an ontological data structure to manage the input of natural science based data from around the world. Drawing upon Wikipedia's model of massive user collaboration, WikiEarth's motivation is to extend beyond this by formalizing the relationships between the data being entered. A semantic ontology is a natural candidate for data representation for three reasons: first, the hierarchical class structure of an OWL-Ontology helps avoid redundancy when developing simulations, as an operation can be applied to a class and all its subclasses; secondly, a framework like Jena helps eliminate human error and reduce the amount of data entry that needs to be performed; and finally, important restrictions regarding data entry are imposed by the ontological structure and Jena, as opposed to by a proprietary system developed for one specific application. Utilizing this infrastructure, a WikiEarth Climate Demonstration was successfully conceptualized, constructed, deployed and subsequently unveiled at the 2009 World Student Environmental Summit. The success of this application demonstrates that ontologies could be effectively purposed for a high-traffic production system.",Poster/Demo Paper,,0,,0,Christian Battista;Benjamin Coe,2,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/133/paper133.pdf,1
Freddy Lecue,Composition Optimizer: A Tool for Optimizing Quality of Semantic Web Service Composition,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/151/paper151.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-09,Proceedings of ISWC 2009 Poster and Demo,,"Ranking and optimization of web service compositions are some of the most interesting challenges at present. Since web services can be enhanced with formal semantic descriptions, forming the ""semantic web services"", it becomes conceivable to exploit the quality of semantic links between services (of any composition) as one of the optimization criteria. For this we propose to use the semantic similarities between output and input parameters of web services. Coupling this with other criteria such as quality of service (QoS) allow us to rank and optimize compositions achieving the same goal. We present the Composition Optimizer tool, using an innovative and extensible optimization model designed to balance semantic fit (or functional quality) with non-functional QoS metrics, in order to optimize service composition. To allow the use of this model in the context of a large number of services as foreseen by the EC-funded project SOA4All we propose and test the use of Genetic Algorithms.",Poster/Demo Paper,,0,,0,Freddy Lécué,1,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/151/paper151.pdf,1
"Carolina Fortuna,Bogdan Ivan,Zoltan Padrah,Luka Bradesko,Blaz Fortuna and Mihael Mohorcic",Demonstration: Wireless Access Network Selection Enabled by Semantic Technologies,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/187/paper187.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-10,Proceedings of ISWC 2009 Poster and Demo,,"Service oriented access in a multi-application, multi-access network environment is faced with the problem of cross-layer interoperability among technologies. In this demo, we present a knowledge base (KB) which contains local (user terminal specific) knowledge that enables pro-active network selection by translating technology specific parameters to higher-level, more abstract parameters. We implemented a prototype which makes use of semantic technology (namely ResearchCyc) for creating the elements of the KB and uses reasoning to determine the best access network. The system implements technology-specific parameter mapping according to the IEEE 802.21 draft standard recommendation.",Poster/Demo Paper,,0,,0,Bogdan Ivan;Blaz Fortuna;Mihael Mohorcic;Carolina Fortuna;Luka Bradesko;Zoltan Padrah,6,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/187/paper187.pdf,1
"Lushan Han,Timothy Finin and Yelena Yesha",Finding Semantic Web Ontology Terms from Words,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/162/paper162.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-11,Proceedings of ISWC 2009 Poster and Demo,,"The Semantic Web was designed to unambiguously define and use ontologies to encode data and knowledge on the Web. Many people find it difficult, however, to write complex RDF statements and queries because it requires familiarity with the appropriate ontologies and the terms they define. We describe a framework that eases the experiences in authoring and querying RDF data, in which we focus on automatically finding a set of appropriate Semantic Web ontology terms from a set of words used as the labels of nodes and edges in an incoming semantic graph.",Poster/Demo Paper,,0,,0,Timothy Finin;Lushan Han;Yelena Yesha,3,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/162/paper162.pdf,1
"Divya S,Alpesh Gajbe,Rajiv Nair,Ganesh Gajre and Nagarjuna G",GNOWSYS-mode in Emacs for collaborative construction of knowledge networks in plain text,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/191/paper191.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-12,Proceedings of ISWC 2009 Poster and Demo,,"GNOWSYS-mode is an Emacs extension package for knowledge networking and ontology management using GNOWSYS (Gnowledge Networking and Organizing SYStem) as a server. The demonstration shows how to collaboratively build ontologies and semantic network in an intuitive plain text without any of the RDF notations, though importing and exporting in RDF is possible.",Poster/Demo Paper,,0,,0,Rajiv Nair;Alpesh Gajbe;Nagarjuna G;Ganesh Gajre;Divya S,5,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/191/paper191.pdf,1
"Martin Hepp,Andreas Radinger,Andreas Wechselberger,Alex Stolz,Daniel Bingel,Thomas Irmscher,Mark Mattern and Tobias Ostheim",GoodRelations Tools and Applications,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/192/paper192.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-14,Proceedings of ISWC 2009 Poster and Demo,,"The adoption of ontologies for the Web of Data can be increased by tools that help populating respective knowledge bases from legacy content, e.g. existing databases, business applications, or proprietary data formats. In this demo and poster, we show the results from our efforts of developing a suite of open-source tools for creating e-commerce descriptions for the Web of Data based on the GoodRelations ontology. Also, we demonstrate how RDF/XML data can be (1) submitted to Yahoo SearchMonkey via the RDF2DataRSS conversion tool, (2) inspected using the SearchMonkey Meta-Data Inspector, and (3) how common data inconsistencies can be spotted with the GoodRelations Validator.",Poster/Demo Paper,,0,,0,Tobias Ostheim;Andreas Radinger;Andreas Wechselberger;Daniel Bingel;Alex Stolz;Thomas Irmscher;Mark Mattern;Martin Hepp,8,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/192/paper192.pdf,1
"Delia Rusu,Blaz Fortuna and Dunja Mladenic",Improved Semantic Graphs with Word Sense Disambiguation,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/184/paper184.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-15,Proceedings of ISWC 2009 Poster and Demo,,"Semantic graphs can be seen as a way of representing and visualizing textual information in more structured, RDF-like graphs. The reader thus obtains an overview of the content, without having to read through the text. In building a compact semantic graph, an important step is grouping similar concepts under the same label and connecting them to external repositories. This is achieved through disambiguating word senses, in our case by assigning the sense to a concept given its context. The paper presents an unsupervised, knowledge based word sense disambiguating algorithm for linking semantic graph nodes to the WordNet vocabulary. The algorithm is integrated in the semantic graph generation pipeline, improving the semantic graph readability and conciseness. Experimental evaluation of the proposed disambiguation algorithm shows that it gives good results.",Poster/Demo Paper,,0,,0,Dunja Mladenic;Blaz Fortuna;Delia Rusu,3,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/184/paper184.pdf,1
"Isabel Cruz,Flavio Palandri Antonelli and Cosmin Stroe",Integrated Ontology Matching and Evaluation,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/120/paper120.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-16,Proceedings of ISWC 2009 Poster and Demo,,"The AgreementMaker system for ontology matching includes an extensible architecture, which facilitates the integration and performance tuning of a variety of matching methods, an evaluation mechanism, which can make use of a reference matching or rely solely on quality measures, and a multi-purpose user interface, which drives both the matching methods and the evaluation strategies. Our demo focuses on the tight integration of matching methods and evaluation strategies, a unique feature of our system.",Poster/Demo Paper,,0,,0,Cosmin Stroe;Isabel Cruz;Flavio Palandri Antonelli,3,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/120/paper120.pdf,1
JIAO TAO and Evren Sirin,Integrity Constraints in OWL,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/194/paper194.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-17,Proceedings of ISWC 2009 Poster and Demo,,"In many data-centric applications, it is desirable to use OWL as an expressive schema language with which one expresses constraints that must be satisfied by instance data. However, specific aspects of OWL's standard semantics---i.e., the Open World Assumption (OWA) and the absence of Unique Name Assumption (UNA)---make it difficult to use OWL in this way. In this paper, we present an Integrity Constraint (IC) semantics for OWL axioms, show that IC validation can be reduced to query answering, and present our preliminary results with a prototype implementation using Pellet.",Poster/Demo Paper,,0,,0,JIAO TAO;Evren Sirin,2,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/194/paper194.pdf,1
"Maria Sokhn,Elena Mugellini,Omar Abou Khaled and Ahmed Serhrouchni",Knowledge based conference video-recordings visualization,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/121/paper121.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-19,Proceedings of ISWC 2009 Poster and Demo,,The advent of technologies in information retrieval driven by users requests calls for an effort to conceive and develop semantic-based applications. In recent years the semantic web gave place for a new generation of search query engines that rely on the semantic of the documents expressed by metadata. In this paper we present a knowledge-based approach to visualizing and navigating through conference video-recordings. This approach is based on a conference ontology that models the information conveyed within a conference life cycle.,Poster/Demo Paper,,0,,0,Ahmed Serhrouchni;Elena Mugellini;Maria Sokhn;Omar Abou Khaled,4,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/121/paper121.pdf,1
David Manzolillo and Julia Kalloz,LMI-CliCKE: The Climate Change Knowledge Engine (CliCKE) using Semantic MediaWiki,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/109/paper109.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-24,Proceedings of ISWC 2009 Poster and Demo,,"LMI is a not-for-profit research organization committed to helping government leaders and managers reach decisions that make a difference on issues of national importance. Climate change will be one of the defining issues of this century. It has moved from the province of specialists in environmental issues to one of concern for all government leaders. The International Panel on Climate Change (IPCC), the U.S. Global Change Research Program, and individual U.S. agencies have produced important studies of climate change. However, the IPCC Fourth Assessment Report (AR4) alone is over 2600 pages. Within these pages, LMI identified 2693 findings that include specific defined levels of uncertainty. The findings from the IPCC have been so thoroughly demonstrated by the scientific method that it would be a failure of responsibility to ignore them. They form the basis for the LMI Climate Change Knowledge Engine (LMI-CliCKE) and A Federal Leaders Guide to Climate Change  a LMI published book written to assist leaders of federal agencies in addressing the challenges associated with climate change. Thorough analysis of the 2693 findings led LMI to develop a semantically driven, wiki-based web site that allows users to explore, analyze, evaluate, and compare scientific findings related to climate change. The LMI Climate Change Knowledge Engine (LMI-CliCKE) gives full text and categorical details of the findings and relationships among them. As an initial prototype the LMI climate team has selected and categorized all findings from the AR4.",Poster/Demo Paper,,0,,0,Julia Kalloz;David Manzolillo,2,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/109/paper109.pdf,1
Mark Hefke and Andreas Abecker,Leadsto - Collaboratively Constructing and Discovering Causal Chains,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/143/paper143.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-20,Proceedings of ISWC 2009 Poster and Demo,,"Leadsto is a prototypical Semantic Portal for collaboratively describing statements of the form x leads to y (e.g. accident leads to traffic jam). Existing elements of statements (precedents, antecedents) can be linked with each other, and completely new elements can be created. Individual statements can be created and the set of stored statements further extended and developed collaboratively on the Web by humans; in addition, automated approaches for extracting further statements from any web page are employed. The constantly growing net-like structure can be searched and navigated. The major benefit of the system is to automatically discover and make available causal chains of the form x leads to y , y leads to z , etc. (as well as the reverse direction). In this way, not yet known facts as well as their provenance can be collaboratively discovered by the wisdom of a crowd.",Poster/Demo Paper,,0,,0,Andreas Abecker;Mark Hefke,2,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/143/paper143.pdf,1
Matthew Rowe and Jose Iria,Learning to Classify Identity Web References using RDF Graphs,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/154/paper154.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-21,Proceedings of ISWC 2009 Poster and Demo,,The need to monitor a person's web presence has risen in recent years due to identity theft and lateral surveillance becoming prevalent web actions. In this paper we present a machine learning-inspired bootstrapping approach to monitor identity web references that only requires as input an initial small seed set of data modelled as an RDF graph. We vary the combination of different RDF graph matching paradigms with different machine learning classifiers and observe the effects on the classification of identity web references. We present preliminary results of an evaluation in order to show the variation in accuracy of these different permutations.,Poster/Demo Paper,,0,,0,Jose Iria;Matthew Rowe,2,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/154/paper154.pdf,1
"Sangkeun Lee,Gihyun Gong and Sang-goo Lee",LifeLogOn: Log on to Your Lifelog Ontology!,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/119/paper119.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-22,Proceedings of ISWC 2009 Poster and Demo,,LifeLogOn is a system that enables users to easily and rapidly convert heterogeneous relational log data into instance-level integrated log ontology without requiring understanding any ontology languages. It also enables visualizing the created log ontology and allows users to navigate entities and events in the ontology by following their semantic relationships. This demo shows that integration of logs from many different sources can be practical starting point of realizing life logging which can support users memory and future intelligent services.,Poster/Demo Paper,,0,,0,Gihyun Gong;Sangkeun Lee;Sang-goo Lee,3,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/119/paper119.pdf,1
"Roland Stuhmer,Darko Anicic,Sinan Sen,Jun Ma,Kay-Uwe Schmidt and Nenad Stojanovic",Lifting events in RDF from interactions with annotated Web pages,,2009,,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-23,Proceedings of ISWC 2009 Poster and Demo,,"In this paper we present a method and an implementation for creating and processing semantic events from interaction with Web pages which opens possibilities to build event-driven applications for the (Semantic) Web. Events, simple or complex, are models for things that happen e.g., when a user interacts with a Web page. Events are consumed in some meaningful way e.g., for monitoring reasons or to trigger actions such as responses. In order for receiving parties to understand events e.g., comprehend what has led to an event, we propose a general event schema using RDFS. In this schema we cover the composition of complex events and event-to-event relationships. These events can then be used to route semantic information about an occurrence to different recipients helping in making the Semantic Web active. Additionally, we present an architecture for detecting and composing events in Web clients. For the contents of events we show a way of how they are enriched with semantic information about the context in which they occurred. The paper is presented in conjunction with the use case of Semantic Advertising, which extends traditional clickstream analysis by introducing semantic short-term profiling, enabling discovery of the current interest of a Web user and therefore supporting advertisement providers in responding with more relevant advertisements.",Semantic Web In Use Track Paper,,0,,0,Nenad Stojanovic;Sinan Sen;Roland Stuhmer;Kay-Uwe Schmidt;Darko Anicic;Jun Ma,6,,0
"Fabian Abel,Ricardo Kawase,Daniel Krause and Patrick Siehndel",Multi-faceted Tagging in TagMe!,,2009,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/150/paper150.pdf,,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2009/poster-demo-proceedings/paper-25,Proceedings of ISWC 2009 Poster and Demo,,"In this paper we present TagMe!, a tagging and exploration front-end for Flickr images, which enables users to add categories to tag assignments and to attach tag assignments to a specific area within an image. We analyze the differences between tags and categories and show how both facets can be applied to learn semantic relations between concepts referenced by tags and categories. Further, we discuss how the multi-faceted tagging helps to improve the retrieval of folksonomy entities. The TagMe! system is currently available at http://tagme.groupme.org",Poster/Demo Paper,,0,,0,Daniel Krause;Ricardo Kawase;Patrick Siehndel;Fabian Abel,4,https://github.com/lidingpku/iswc-archive/raw/master/paper/iswc-2009-poster/150/paper150.pdf,1
