author,title,pages,year,link_open_access,link_publisher,proceedings_uri,paper_uri,label_proceedings,subtitle_proceedings,abstract,category,keywords,cnt_keyword,topics,cnt_topic,list_author,cnt_author,list_url,cnt_url
Jay Myers,The Curious Case for Semantics and Linked Data at the Enterprise,,2012,,,http://data.semanticweb.org/conference/iswc/2012/industry-proceedings,http://data.semanticweb.org/conference/iswc/2012/industry-proceedings/paper-11,Proceedings of ISWC 2012 Industry Track,,,Industrial Track Paper,,0,,0,Jay Myers,1,,0
Chito Jovellanos,Using Linked Data To Improve Investment Performance,,2012,http://www.forwardlook.com/fl_Client/iswc2012industry_submission_2.pdf,,http://data.semanticweb.org/conference/iswc/2012/industry-proceedings,http://data.semanticweb.org/conference/iswc/2012/industry-proceedings/paper-12,Proceedings of ISWC 2012 Industry Track,,,Industrial Track Paper,,0,,0,Chito Jovellanos,1,http://www.forwardlook.com/fl_Client/iswc2012industry_submission_2.pdf,1
"Marco Luca Sbodio,Freddy Lecue,Anika Schumann",A Prototype for Semantic based Diagnosis of Road Traffic Congestions,,2012,http://ceur-ws.org/Vol-914/paper_47.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-03,Proceedings of ISWC 2012 Poster and Demo,,"Retrieving the causes of road traffic congestions in quasi real-time is an important task that will enable city managers to get better insight into traffic issues and thus take appropriate corrective actions in a timely way. Our work, accepted at ISWC 2012 In-Use track, tackles this problem by integrating and reasoning over a variety of heterogeneous data sources including data streams. In this paper we present an initial prototype of our work for the city of Dublin, Ireland.",Poster/Demo Paper,,0,,0,Marco Luca Sbodio;Anika Schumann;Freddy Lécué,3,http://ceur-ws.org/Vol-914/paper_47.pdf,1
"Thomas Steiner,Ruben Verborgh,Raphaël Troncy,Joaquim Gabarro,Rik Van de Walle",Adding Realtime Coverage to the Google Knowledge Graph,,2012,http://ceur-ws.org/Vol-914/paper_2.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-01,Proceedings of ISWC 2012 Poster and Demo,,"In May 2012, the Web search engine Google has introduced the so-called Knowledge Graph, a graph that understands real-world entities and their relationships to one another. Entities covered by the Knowledge Graph include landmarks, celebrities, cities, sports teams, buildings, movies, celestial objects, works of art, and more. The graph enhances Google search in three main ways: by disambiguation of search queries, by search log-based summarization of key facts, and by explorative search suggestions. With this paper, we suggest a fourth way of enhancing Web search: through the addition of realtime coverage of what people say about real-world entities on social networks. We report on a browser extension that seamlessly adds relevant microposts from the social networking sites Google+, Facebook, and Twitter in form of a panel to Knowledge Graph entities. In a true Linked Data fashion, we interlink detected concepts in microposts with Freebase entities, and evaluate our approach for both relevancy and usefulness. The extension is freely available, we invite the reader to reconstruct the examples of this paper to see how realtime opinions may have changed since time of writing.",Poster/Demo Paper,,0,,0,Rik Van de Walle;Raphaël Troncy;Thomas Steiner;Joaquim Gabarro;Ruben Verborgh,5,http://ceur-ws.org/Vol-914/paper_2.pdf,1
"James Michaelis,Deborah L. McGuinness,Cynthia Chang,Joanne Luciano,Jim Hendler",Applying Multidimensional Navigation and Explanation in Semantic Dataset Summarization,,2012,http://ceur-ws.org/Vol-914/paper_26.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-02,Proceedings of ISWC 2012 Poster and Demo,,"A key objective of multidimensional dataset analysis is to reveal patterns of interest to analysts. However, multidimensional analysis has been observed to be dicult for analysts, due to the challenges of both presenting and navigating large datasets. This work explores how initial summarizations of multidimensional datasets can be generated for consuming parties (designed to reduce the number of data points which would need to be displayed) driven by summarization policies based on provided dataset values. Additionally, functionality for explaining the derivation of summarizations is being developed - in line with prior work on aiding analyst interactions with data processing systems. To help drive development of this work, as well as provide illustrative use cases, we are presently developing a dataset summarization generator as part of greater work being done in the Foresight and Understanding from Scientific Exposition (FUSE) program.",Poster/Demo Paper,,0,,0,Jim Hendler;James Michaelis;Deborah L. McGuinness;Cynthia Chang;Joanne Luciano,5,http://ceur-ws.org/Vol-914/paper_26.pdf,1
"Kouji Kozaki,Hiroko Kou,Yuki Yamagata,Takeshi Imai,Kazuhiko Ohe,Riichiro Mizoguchi",Browsing Causal Chains in a Disease Ontology,,2012,http://ceur-ws.org/Vol-914/paper_51.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-04,Proceedings of ISWC 2012 Poster and Demo,,"In order to realize sophisticated medical information systems, many medical ontologies have been developed. We proposed a definition of disease based on River Flow Model which captures a disease as a causal chain of clinical disorders. We also developed a disease ontology based on the model. It includes definitions of more than 6,000 diseases with 17,000 causal relationships. This demonstration summarizes the disease ontology and a browsing system for causal chains defined in it.",Poster/Demo Paper,,0,,0,Yuki Yamagata;Kazuhiko Ohe;Takeshi Imai;Kouji Kozaki;Hiroko Kou;Riichiro Mizoguchi,6,http://ceur-ws.org/Vol-914/paper_51.pdf,1
"Junfeng Pan,Haofen Wang,Yong Yu",Building Large Scale Relation KB from Text,,2012,http://ceur-ws.org/Vol-914/paper_12.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-05,Proceedings of ISWC 2012 Poster and Demo,,"Recently more and more structured data in form of RDF triples have been published and integrated into Linked Open Data (LOD). While the current LOD contains hundreds of data sources with billions of triples, it has a small number of distinct relations compared with the large number of entities. On the other hand, Web pages are growing rapidly, which results in much larger number of textual contents to be exploited. With the popularity and wide adoption of open information extraction technology, extracting entities and relations among them from text at the Web scale is possible. In this paper, we present an approach to extract the subject individuals and the object counterparts for the relations from text and determine the most appropriate domain and range as well as the most confident dependency path patterns for the given relation based on the EM algorithm. As a preliminary results, we built a knowledge base for relations extracted from Chinese encyclopedias. The experimental results show the effectiveness of our approach to extract relations with reasonable domain, range and path pattern restrictions as well as high-quality triples.",Poster/Demo Paper,,0,,0,Yong Yu;Junfeng Pan;Haofen Wang,3,http://ceur-ws.org/Vol-914/paper_12.pdf,1
"Yunjia Li,Giuseppe Rizzo,Raphaël Troncy",Creating Enriched YouTube Media Fragments With NERD Using Timed-Text,,2012,http://ceur-ws.org/Vol-914/paper_54.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-06,Proceedings of ISWC 2012 Poster and Demo,,"This demo enables the automatic creation of semantically annotated YouTube media fragments. A video is first ingested in the Synote system and a new method enables to retrieve its associated subtitles or closed captions. Next, NERD is used to extract named entities from the transcripts which are then temporally aligned with the video. The entities are disambiguated in the LOD clound and a user interface enables to browse through the entities detected in a video or get more information. We evaluated our application with 60 videos from 3 YouTube channels.",Poster/Demo Paper,,0,,0,Yunjia Li;Raphaël Troncy;Giuseppe Rizzo,3,http://ceur-ws.org/Vol-914/paper_54.pdf,1
"Yongchun Xu,Nenad Stojanovic,Ljiljana Stojanovic,Tobias Schuchert",Demo: Efficient Human Attention Detection in Museums based on Semantics and Complex Event Processing,,2012,http://ceur-ws.org/Vol-914/paper_18.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-07,Proceedings of ISWC 2012 Poster and Demo,,In this paper we present a demo for efficient detecting of visitors attention in museum environment based on the application of intelligent complex event processing and semantic technologies. The detection takes advantage of semantics: (i) in design time for the correlation of sensors data via modeling of the interesting situations and annotation of artworks and their parts and (ii) in real-time for the more accurate and precise detection of the interesting situation. The results of the proposed approach have been applied in the EU project ARtSENSE.,Poster/Demo Paper,,0,,0,Nenad Stojanovic;Yongchun Xu;Tobias Schuchert;Ljiljana Stojanovic,4,http://ceur-ws.org/Vol-914/paper_18.pdf,1
"Christina Lantzaki,Yannis Tzitzikas,Dimitris Zeginis",Demonstrating Blank Node Matching and RDF/S Comparison Functions,,2012,http://ceur-ws.org/Vol-914/paper_16.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-08,Proceedings of ISWC 2012 Poster and Demo,,"The ability to compute the differences that exist between two RDF/S Knowledge Bases (KBs) is important for aiding humans to understand the evolution of knowledge, and for reducing the amount of data that need to be exchanged and managed over the network in order to build synchronization, versioning and replication services. We will show how we can exploit blank node anonymity in order to reduce the delta size when comparing RDF/S KBs. We will show experimental results over real and synthetic data sets that demonstrate significant reductions of the sizes of the computed deltas, and how the reduced deltas can be visualized. (This demo paper accompanies a research paper accepted for ISWC'2012)",Poster/Demo Paper,,0,,0,Dimitris Zeginis;Christina Lantzaki;Yannis Tzitzikas,3,http://ceur-ws.org/Vol-914/paper_16.pdf,1
"Mathieu d'Aquin,Carlo Allocca,Trevor Collins",DiscOU: A Flexible Discovery Engine for Open Educational Resources Using Semantic Indexing and Relationship Summaries,,2012,http://ceur-ws.org/Vol-914/paper_20.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-10,Proceedings of ISWC 2012 Poster and Demo,,"We demonstrate the DiscOU engine implementing a resource discovery approach where the textual components of open educational resources are automatically annotated with relevant entities (using a named entity recognition system), so that these rich annotations can be searched by similarity, based on existing resources of interest.",Poster/Demo Paper,,0,,0,Trevor Collins;Carlo Allocca;Mathieu d'Aquin,3,http://ceur-ws.org/Vol-914/paper_20.pdf,1
"Miel Vander Sande,Ruben Verborgh,Sam Coppens,Tom De Nies,Pedro Debevere,Laurens De Vocht,Pieterjan De Potter,Davy Van Deursen,Erik Mannens,Rik Van de Walle",Everything is Connected: Using Linked Data for Multimedia Narration of Connections between Concepts,,2012,http://ceur-ws.org/Vol-914/paper_10.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-11,Proceedings of ISWC 2012 Poster and Demo,,"This paper introduces a Linked Data application for automatically generating a story between two concepts in the Web of Data, based on formally described links.  A path between two concepts is obtained by querying multiple linked open datasets; the path is then enriched with multimedia presentation material for each node in order to obtain a full multimedia presentation of the found path.",Poster/Demo Paper,,0,,0,Davy Van Deursen;Pedro Debevere;Sam Coppens;Miel Vander Sande;Laurens De Vocht;Erik Mannens;Tom De Nies;Ruben Verborgh;Rik Van de Walle;Pieterjan De Potter,10,http://ceur-ws.org/Vol-914/paper_10.pdf,1
"Valeria Fionda,Claudio Gutierrez,Giuseppe Pirró",Extracting Relevant Subgraphs from Graph Navigation,,2012,http://ceur-ws.org/Vol-914/paper_34.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-12,Proceedings of ISWC 2012 Poster and Demo,,"The main goal of current Web navigation languages is to retrieve set of nodes reachable from a given node. No information is provided about the fragments of the Web navigated to reach these nodes. In other words, information about their connections is lost. This paper presents an efficient algorithm to extract relevant parts of these Web fragments and shows the importance of producing subgraphs besides of sets of nodes. We discuss examples with real data using an implementation of the algorithm in the EXpRESs tool.",Poster/Demo Paper,,0,,0,Giuseppe Pirró;Valeria Fionda;Claudio Gutierrez,3,http://ceur-ws.org/Vol-914/paper_34.pdf,1
"Mikko Rinne,Esko Nuutila,Seppo Törmä",INSTANS: High-Performance Event Processing with Standard RDF and SPARQL,,2012,http://ceur-ws.org/Vol-914/paper_22.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-13,Proceedings of ISWC 2012 Poster and Demo,,"Smart environments require collaboration of multi-platform sensors operated by multiple parties. Proprietary event processing solutions do not have enough interoperation flexibility, easily leading to overlapping functions wasting hardware and software resources as well as data communications. Our goal is to verify the applicability of standard-compliant SPARQL for any complex event processing task. If found feasible, semantic web methods RDF, SPARQL and OWL have the built-in support for interconnecting disjoint vocabularies, enriching event information with linked open data and reasoning over semantically annotated content, yielding a very flexible event processing environment. Our approach is designed to meet these requirements. Our INSTANS platform based on continuous execution of interconnected SPARQL queries using the Rete-algorithm is a new approach showing improved performance for event processing tasks over current SPARQL-based solutions.",Poster/Demo Paper,,0,,0,Esko Nuutila;Mikko Rinne;Seppo Törmä,3,http://ceur-ws.org/Vol-914/paper_22.pdf,1
"Vaibhav Khadilkar,Murat Kantarcioglu,Bhavani Thuraisingham,Paolo Castagna","Jena-HBase: A Distributed, Scalable and Effcient RDF Triple Store",,2012,http://ceur-ws.org/Vol-914/paper_14.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-14,Proceedings of ISWC 2012 Poster and Demo,,"Lack of scalability is one of the most significant problems faced by single machine RDF data stores. The advent of Cloud Computing and related tools and technologies has paved a way for a distributed ecosystem of RDF triple stores that can potentially allow up to a planet scale storage along with distributed query processing capabilities. Towards this end, we present Jena-HBase, a HBase backed triple store that can be used with the Jena framework. Jena-HBase provides end-users with a scalable storage and querying solution that supports all features from the RDF specification.",Poster/Demo Paper,,0,,0,Murat Kantarcioglu;Bhavani Thuraisingham;Paolo Castagna;Vaibhav Khadilkar,4,http://ceur-ws.org/Vol-914/paper_14.pdf,1
"Jan Michelfeit,Tomá Knap",Linked Data Fusion in ODCleanStore,,2012,http://ceur-ws.org/Vol-914/paper_37.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-15,Proceedings of ISWC 2012 Poster and Demo,,"As part of LOD2 project and OpenData.cz initiative, we are developing an ODCleanStore framework enabling management of Linked Data. In this paper, we focus on the query-time data fusion in ODCleanStore, which provides data consumers with integrated views on Linked Data; the fused data (1) has solved conflicts according to the preferred conflict resolution policies and (2) is accompanied with provenance and quality scores, so that the consumers can judge the usefulness and trustworthiness of the data for their task at hand.",Poster/Demo Paper,,0,,0,Jan Michelfeit;Tomá Knap,2,http://ceur-ws.org/Vol-914/paper_37.pdf,1
"Enrico Motta,Francesco Osborne",Making Sense of Research with Rexplore,,2012,http://ceur-ws.org/Vol-914/paper_39.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-16,Proceedings of ISWC 2012 Poster and Demo,,"While there are many tools and services which support the exploration of research data, by and large these tend to provide a limited set of functionalities, which cover primarily ranking measures and mechanisms for relating authors, typically on the basis of simple co-authorship relations. To try and improve over the current state of affairs, we are developing a novel tool for exploring research data, which is called Rexplore. Rexplore builds on an intelligent algorithm for automatically identifying hierarchical and equivalence relations between research areas, to provide a variety of functionalities and visualizations to help users to make sense of a research area. These include visualizations to detect trends in research; ways to cluster authors according to several dynamic similarity measures; and fine-grained mechanisms for ranking authors, taking into account parameters such as ranking criterion, career stage, calendar years, publication venues, etc.",Poster/Demo Paper,,0,,0,Francesco Osborne;Enrico Motta,2,http://ceur-ws.org/Vol-914/paper_39.pdf,1
"Li Tian,Weinan Zhang,Haofen Wang,Chenyang Wu,Yuan Ni,Feng Cao,Yong Yu",MeDetect: Domain Entity Annotation in Biomedical References Using Linked Open Data,,2012,http://ceur-ws.org/Vol-914/paper_27.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-17,Proceedings of ISWC 2012 Poster and Demo,,"Recently, with the ever-growing of textual medicine records, annotating domain entities has been regarded as an important task in the biomedical field. On the other hand, the process of interlinking open data sources is actively pursued within the Linking Open Data (LOD) project. The number of entities and the number of properties describing semantic relationships between entities within the linked data cloud are very large. In this paper, we propose a knowledge-incentive approach based on LOD for entity annotation in the biomedical field. With this approach, we implement MeDetect, a prototype system to solve the problems mentioned above. The experimental results verify the effectiveness and efficiency of our approach.",Poster/Demo Paper,,0,,0,Weinan Zhang;Feng Cao;Chenyang Wu;Yuan Ni;Li Tian;Haofen Wang;Yong Yu,7,http://ceur-ws.org/Vol-914/paper_27.pdf,1
"Joseph Benik,Guillermo Palma,Louiqa Raschid,Andreas Thor,Maria-Esther Vidal",Mining Patterns from Clinical Trial Annotated Datasets by Exploiting the NCI Thesaurus,,2012,http://ceur-ws.org/Vol-914/paper_43.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-18,Proceedings of ISWC 2012 Poster and Demo,,"Annotations of clinical trials with controlled vocabularies of drugs and diseases, encode scientific knowledge that can be mined to discover relationships between scientific concepts. We present PAnG (Patterns in Annotation Graphs), a tool that relies on dense subgraphs, graph summarization and taxonomic distance metrics, computed using the NCI Thesaurus, to identify patterns.",Poster/Demo Paper,,0,,0,Joseph Benik;Louiqa Raschid;Maria-Esther Vidal;Guillermo Palma;Andreas Thor,5,http://ceur-ws.org/Vol-914/paper_43.pdf,1
"Kostyantyn Shchekotykhin,Patrick Rodler,Philipp Fleiss,Gerhard Friedrich",On Direct Debugging of Aligned Ontologies,,2012,http://ceur-ws.org/Vol-914/paper_64.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-09,Proceedings of ISWC 2012 Poster and Demo,,"Modern ontology debugging methods allow efficient identification and localization of faulty axioms defined by a user while developing an ontology. However, in many use cases such as ontology alignment the ontologies might include many conflict sets, i.e. sets of axioms preserving the faults, thus making ontology diagnosis infeasible. In this paper we present a debugging approach based on a direct computation of diagnoses that omits calculation of conflict sets. Embedded in an ontology debugger, the proposed algorithm is able to identify diagnoses for an ontology which includes a large number of faults and for which application of standard diagnosis methods fails. The evaluation results show that the approach is practicable and is able to identify a fault in adequate time.",Poster/Demo Paper,,0,,0,Gerhard Friedrich;Philipp Fleiss;Kostyantyn Shchekotykhin;Patrick Rodler,4,http://ceur-ws.org/Vol-914/paper_64.pdf,1
"Elena Cabrio,Julien Cojan,Alessio Palmero Aprosio,Bernardo Magnini,Alberto Lavelli,Fabien Gandon",QAKiS: an Open Domain QA System based on Relational Patterns,,2012,http://ceur-ws.org/Vol-914/paper_24.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-20,Proceedings of ISWC 2012 Poster and Demo,,"We present QAKiS, a system for open domain Question Answering over linked data. It addresses the problem of question interpretation as a relation-based match, where fragments of the question are matched to binary relations of the triple store, using relational textual patterns automatically collected. For the demo, the relational patterns are automatically extracted from Wikipedia, while DBpedia is the RDF data set to be queried using a natural language interface.",Poster/Demo Paper,,0,,0,Elena Cabrio;Alessio Palmero Aprosio;Alberto Lavelli;Fabien Gandon;Julien Cojan;Bernardo Magnini,6,http://ceur-ws.org/Vol-914/paper_24.pdf,1
"Aibo Tian,Juan F. Sequeda,Daniel Miranker","Queries, the Missing Link in Automatic Data Integration",,2012,http://ceur-ws.org/Vol-914/paper_41.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-21,Proceedings of ISWC 2012 Poster and Demo,,"This paper introduces the ontology mapping approach of a system that automatically integrates data sources into an ontology-based data integration system (OBDI). In addition to the domain and source ontologies, the mapping algorithm requires a SPARQL query to determine the ontology mapping. Further, the mapping algorithm is dynamic; running each time a query is processed and producing only a partial mapping sufficient to reformulate the query.  This approach enables the mapping algorithm to exploit query semantics to correctly choose among ontology mappings that are indistinguishable when only the ontologies are considered. Also, the mapping associates paths with paths, instead of entities with entities. This approach simplifies query reformulation. The sys- tem achieves favorable results when compared to the algorithms developed for Clio, the best automated relational data integration system.",Poster/Demo Paper,,0,,0,Juan F. Sequeda;Daniel Miranker;Aibo Tian,3,http://ceur-ws.org/Vol-914/paper_41.pdf,1
"Mariano Rodriguez-Muro,Josef Hardi,Diego Calvanese",Quest: Effcient SPARQL-to-SQL for RDF and OWL,,2012,http://ceur-ws.org/Vol-914/paper_59.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-22,Proceedings of ISWC 2012 Poster and Demo,,"In this demo we introduce Quest, a new system that provides SPARQL query answering with support for OWL~2~QL and RDFS entailments. Quest allows to link the vocabulary of an ontology to the content of a relational database through mapping axioms. These are then used together with the ontology to answer a SPARQL query by means of a single SQL query that is executed over the database. Quest uses highly-optimised query rewriting techniques to generate the SQL query which not only takes into account the entailments of the ontology and data, but is also 'lean' and simple so that it can be executed efficiently by any SQL engine. Quest supports commercial and open source databases, including database federation tools like Teiid to allow for Ontology Based Data Integration of relational and other sources (e.g., CSV, Excel, XML). Here we will briefly describe Quest mapping language, the query answering process and the most relevant optimisation techniques used by the system. We will conclude with a brief description of the content of this demo.",Poster/Demo Paper,,0,,0,Diego Calvanese;Josef Hardi;Mariano Rodriguez-Muro,3,http://ceur-ws.org/Vol-914/paper_59.pdf,1
"Patrick Rodler,Kostyantyn Shchekotykhin,Philipp Fleiss,Gerhard Friedrich",RIO: Minimizing User Interaction in Ontology Debugging,,2012,http://ceur-ws.org/Vol-914/paper_45.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-25,Proceedings of ISWC 2012 Poster and Demo,,"Interactive ontology debugging incorporates a user who answers queries about entailments of their intended ontology. In order to minimize the amount of user interaction in a debugging session, a user must choose an appropriate query selection strategy. However, the choice of an unsuitable strategy may result in tremendous overhead in terms of time and cost. We present a learning method for query selection which unites the advantages of existing approaches while overcoming their flaws. Our tests show the utility of our approach when applied to a large set of real-world ontologies, its scalability and adequate reaction time allowing for continuous interactivity.",Poster/Demo Paper,,0,,0,Philipp Fleiss;Patrick Rodler;Gerhard Friedrich;Kostyantyn Shchekotykhin,4,http://ceur-ws.org/Vol-914/paper_45.pdf,1
"Kostis Kyzirakos,Manos Karpathiotakis,George Garbis,Charalampos Nikolaou,Konstantina Bereta,Michael Sioutis,Ioannis Papoutsis,Themistoklis Herekakis,Dimitrios Michail,Manolis Koubarakis,Charis Kontoes",Real Time Fire Monitoring Using Semantic Web and Linked Data Technologies,,2012,http://ceur-ws.org/Vol-914/paper_28.pdf,,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2012/poster-demo-proceedings/paper-23,Proceedings of ISWC 2012 Poster and Demo,,TELEIOS is a recent European project that addresses the need for scalable access to petabytes of Earth Observation data and the discovery and exploitation of knowledge that is hidden in them. In this demo paper we demonstrate a fire monitoring service that we have implemented in context of the project TELEIOS and explain how Semantic Web and Linked Data technologies allow the service to go beyond relevant services currently deployed in various Earth Observation data centers.,Poster/Demo Paper,,0,,0,Dimitrios Michail;Manos Karpathiotakis;Michael Sioutis;George Garbis;Charis Kontoes;Ioannis Papoutsis;Manolis Koubarakis;Themistoklis Herekakis;Kostis Kyzirakos;Charalampos Nikolaou;Konstantina Bereta,11,http://ceur-ws.org/Vol-914/paper_28.pdf,1
