author,title,pages,year,link_open_access,link_publisher,proceedings_uri,paper_uri,label_proceedings,subtitle_proceedings,abstract,category,keywords,cnt_keyword,topics,cnt_topic,list_author,cnt_author,list_url,cnt_url
"Jörg Schönfisch,Florian Lautenbacher,Julian Lambertz and Willy Chen",Softplant Living Semantic Platform,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/Industry/iswc2011it_submission_14.pdf,,http://data.semanticweb.org/conference/iswc/2011/industry-proceedings,http://data.semanticweb.org/conference/iswc/2011/industry-proceedings/paper-11,Proceedings of ISWC 2011 Industry Track,,,Industrial Track Paper,,0,,0,Jörg Schönfisch;Florian Lautenbacher;Julian Lambertz;Willy Chen,4,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/Industry/iswc2011it_submission_14.pdf,1
Jarred Mcginnis,Why Semantics Makes Sense for News Agencies,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/Industry/ISWCIndustryTrack.MCGINNIS.pdf,,http://data.semanticweb.org/conference/iswc/2011/industry-proceedings,http://data.semanticweb.org/conference/iswc/2011/industry-proceedings/paper-12,Proceedings of ISWC 2011 Industry Track,,,Industrial Track Paper,,0,,0,Jarred Mcginnis,1,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/Industry/ISWCIndustryTrack.MCGINNIS.pdf,1
"Juan Sequeda,Marcelo Arenas and Daniel Miranker",A Completely Automatic Direct Mapping of Relational Databases to RDF and OWL,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_93.pdf,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-01,Proceedings of ISWC 2011 Poster and Demo,,"Integrating relational databases with the Semantic Web can be accomplish by means of two primary approaches: automatic direct mapping or developers detailing application speciﬁc mappings. Both approaches are the subject of the W3C Relational Database to RDF (RDB2RDF) Working Group. Intuitively, a direct mapping is a default and automatic way to translate a relational database schema and its content to OWL and RDF. In this poster, we present a speciﬁcation, expressed in Datalog, of a direct mapping inspired by the current Direct Mapping draft of the W3C RDB2RDF Working Group. We are currently studying four fundamental properties: monotonicity, information preservation, query preservation and semantics preservation. In particular, we observe that the combination of these properties needs to be addressed very carefully.",Poster/Demo Paper,,0,,0,Daniel Miranker;Marcelo Arenas;Juan Sequeda,3,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_93.pdf,1
"Philippe Cudré-Mauroux,Gianluca Demartini,Djellel Eddine Difallah,Ahmed Elsayed Mostafa,Vincenzo Russo and Matthew Thomas",A Demonstration of DNS^3: a Semantic-Aware DNS Service,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_106.pdf,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-02,Proceedings of ISWC 2011 Poster and Demo,,"Abstract The Domain Name System (DNS) is a hierarchical and distributed database used to resolve domain names into IP addresses. The current Web infrastructure heavily relies on the DNS service to allow endusers to access Web pages and Web data using meaningful names (like “www.verisign.com”) rather than cryptic sequences of numbers (e.g., “69.58.181.89”). The main functionalities of the DNS have been speciﬁed more than 25 years ago and have not fundamentally evolved since then. In this paper, we propose to demonstrate DNS 3 , an extension of the current DNS service based on security mechanisms and semantic metadata. Speciﬁcally, we show how one can embed authoritative RDF triples using the current DNS protocol, and how the naming service can take advantage of the embedded semantic metadata to publish authoritative information about the domains, to improve the performance of domain resolution through prefetching, and to alert end-users of probable threats when visiting potentially harmful domains.",Poster/Demo Paper,,0,,0,Djellel Eddine Difallah;Gianluca Demartini;Vincenzo Russo;Philippe Cudré-Mauroux;Ahmed Elsayed Mostafa;Matthew Thomas,6,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_106.pdf,1
"Aikaterini Kalou,Georgia Solomou,Dimitrios Koutsomitropoulos and Theodore Papatheodorou",A Personalized Mashup Using Rule-based Reasoning and Linked Data,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_04.pdf,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-04,Proceedings of ISWC 2011 Poster and Demo,,"In this paper we propose an intelligent personalization service, built upon the idea of combining Linked Data with Semantic Web rules. This service is mashing up information from different bookstores, and suggests users with personalized data according to their preferences. This information as well as the personalization rules are then processed and managed by a scalable knowledge repository. Finally, they are made available as Linked Data, thus enabling thirdparty recipients to consume knowledge-enhanced information.",Poster/Demo Paper,,0,,0,Dimitrios Koutsomitropoulos;Aikaterini Kalou;Theodore Papatheodorou;Georgia Solomou,4,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_04.pdf,1
"Vitaveska Lanfranchi,Rodrigo Fontenele Carvalho,Anna Lisa Gentile,Suvodeep Mazumdar,Sam Chapman and Fabio Ciravegna",A Semantic Knowledge Management Framework for Informal Communication Exchanges,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_79.pdf,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-07,Proceedings of ISWC 2011 Poster and Demo,,"Whilst formal organizational knowledge is often stored in archives and accessed through a range of IT tools, informal knowledge from face to face meetings, email exchanges, team meetings is usually not stored and remains implicit. This work aims at ﬁnding eﬀective ways of capturing and making use of informal communications, making it available through a knowledge management system to support tasks such as expertise ﬁnding and topic trends spotting. This paper presents an overview of the knowledge management system for informal communication exchanges, with details of how the knowledge is captured, searched and visualised.",Poster/Demo Paper,,0,,0,Fabio Ciravegna;Rodrigo Fontenele Carvalho;Vitaveska Lanfranchi;Sam Chapman;Anna Lisa Gentile;Suvodeep Mazumdar,6,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_79.pdf,1
Michael Schneider,A prototypical OWL Full Reasoner based on First-Order Reasoning,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_81.pdf,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-06,Proceedings of ISWC 2011 Poster and Demo,,"We report on our ongoing endeavour to create a prototypical reasoning system for the OWL 2 Full ontology language and several of its sublanguages, including RDFS and the OWL 2 RL/RDF Rules. Among the languages speciﬁed by the W3C OWL 2 standard, OWL 2 Full is the most expressive one, and several other languages, such as RIF and SPARQL 1.1, have dependencies on OWL 2 Full, but to date no reasoner has been implemented for this language. The basic idea underlying our system is to translate the semantics speciﬁcation of OWL 2 Full and the RDF graphs representing the input ontologies into ﬁrst-order logic formulae, and to apply ﬁrst-order reasoners to this axiomatisation to perform one of the supported reasoning tasks: ontology consistency checking, entailment checking, or query answering. The paper explains the taken approach, summarizes the results of a recent evaluation of this approach, and gives an overview of the functionality, architecture and implementation of the reasoner. of OWL 2 Full is the RDF Abstract Syntax <a href=""tmpGmoDfr.html#4"">[5], </a>i.e., every RDF graph is a valid OWL 2 Full ontology. The semantics of OWL 2 Full is the OWL 2 RDF-Based Semantics <a href=""tmpGmoDfr.html#4"">[6], </a>which incorporates the semantics of RDFS and is speciﬁed like RDFS as a set of model-theoretic “semantic conditions”. The semantic conditions are given in the style of ﬁrst-order logic (FOL) formulae and provide formal meaning for certain combinations of RDF triples that represent OWL 2 language constructs. The expressivity of the semantics of OWL 2 Full is roughly comparable with that of OWL 2 DL <a href=""tmpGmoDfr.html#4"">[10], </a>but it also applies to ontologies beyond the syntactic restrictions that OWL 2 DL deﬁnes to retain computational decidability; in fact, this extended ﬂexibility renders OWL 2 Full undecidable. However, due to design decisions originally made for RDF, certain kinds of OWL 2 DL",Poster/Demo Paper,,0,,0,Michael Schneider,1,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_81.pdf,1
"Pedro J. Muñoz Merino,Abelardo Pardo,Maren Scheffel,Katja Niemann,Martin Wolpers,Derick Leony and Carlos Delgado Kloos",An Ontological Framework for Adaptive Feedback to Support Students while Programming,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_20.pdf,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-03,Proceedings of ISWC 2011 Poster and Demo,,"This paper presents a global framework based on ontologies to generate effective feedback for students getting error messages while learning to program. The proposed framework includes several ontologies: one of the domain, one of possible mistake types and one of the causes of these mistakes. They are connected by an intermediary ontology. The feedback is adaptive and depends on contents or students profiles (derived from interaction data) and is supported by a fifth ontology. Possible compilation errors in an introductory C programming course are presented as an example of this framework.",Poster/Demo Paper,,0,,0,Carlos Delgado Kloos;Abelardo Pardo;Derick Leony;Katja Niemann;Maren Scheffel;Martin Wolpers;Pedro J. Muñoz Merino,7,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_20.pdf,1
"Yunjia Li,Mike Wald and Gary Wills",Applying Linked Data to Media Fragments and Annotations,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_38.pdf,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-05,Proceedings of ISWC 2011 Poster and Demo,,"The Web applications today have been enriched with various multimedia resources and annotations. However, there is still a lack of semantic interlinking between media fragments and annotations, which leads to the insuﬃcient index of inside content of multimedia resources. This paper shows a demo of applying linked data principles in media fragments and annotations to improve the index of multimedia resources. Using linked data a media fragment can be universally identiﬁed by a URI and linked to annotations or other media fragments in the linked data cloud. The demo is based on the UK Parliament Debate scenario. The RDF ﬁle containing media fragments and annotations of the debate video has been published in Sindice semantic web index and linked to other resources in the linked data cloud.",Poster/Demo Paper,,0,,0,Mike Wald;Yunjia Li;Gary Wills,3,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_38.pdf,1
"Evan Patton,Ping Wang,Jin Zheng,Linyun Fu,Timothy Lebo,Li Ding,Qing Liu,Joanne Luciano and Deborah L. McGuinness",Assessing Health Effects of Water Pollution Using a Semantic Water Quality Portal,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_86.pdf,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-08,Proceedings of ISWC 2011 Poster and Demo,,"We demonstrate a semantically enabled approach for environmental monitoring as embodied in our semantic water quality portal. The portal assesses water quality utilizing two data sources, the United States Environmental Protection Agency (EPA) and the United States Geological Survey (USGS), by the user’s choice from a number of regulations, e.g. federal level regulations established by the EPA as well as state departments of environmental protection. The portal identifies pollution events using an OWLbased reasoning system and provides browsing facets generated from provenance data encoded using the Proof Markup Language (PML). We show how exposing these measurements and their provenance as semantic data enables them to be combined with additional external data sources to look for correlations between pollution levels and health effects seen in nearby populations. This submission highlights the interactive demonstration aspects of the portal and augments the more detailed technical description of the semantic infrastructure, reasoning, and benefits of the approach that has been accepted for presentation in the Semantic Web In Use track [1].",Poster/Demo Paper,,0,,0,Linyun Fu;Jin Zheng;Joanne Luciano;Timothy Lebo;Evan Patton;Deborah L. McGuinness;Ping Wang;Qing Liu;Li Ding,9,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_86.pdf,1
"Gong Cheng,Huiyao Wu,Saisai Gong,Hang Zhang and Yuzhong Qu",Browsing Linked Data with MyView,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_24.pdf,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-09,Proceedings of ISWC 2011 Poster and Demo,,"Compared with the hypertext Web, Linked Data can satisfy more precise information needs, but presently still lacks tool support for citizen users. In this demonstration, we introduce a personalizable Linked Data browser called MyView, which enables users to query Linked Data by navigation (such as link traversal and ﬁltering) from one entity collection to another. With MyView, users can reuse their past queries in various ways, including categorizing favored links as diﬀerent views, assembling complex links with existing ones, and revisiting past queries via history and bookmark mechanisms. As an intelligent system, MyView evaluates queries in a logic programming fashion which supports reasoning, and its implementation features several strategies for dealing with the distributed, open, large-scale Web environment. It also generates explainable answers that carry provenance information, and supports source control. Finally, it interacts with users to resolve entity coreference for discovering more sources and reducing redundancy.",Poster/Demo Paper,,0,,0,Saisai Gong;Yuzhong Qu;Gong Cheng;Hang Zhang;Huiyao Wu,5,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_24.pdf,1
"Mathieu D'Aquin,Andriy Nikolov and Enrico Motta",Building SPARQL-Enabled Applications with Android Devices,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_89.pdf,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-10,Proceedings of ISWC 2011 Poster and Demo,,"In this paper, we show how features can be added to an Android device (a smartphone) to enable mobile applications to expose data through a SPARQL endpoint. Using simple query federation mechanisms, we describe a demonstrator illustrating how SPARQL-Enabled Android devices can allow us to rapidly develop applications mashing-up data from a collaborative network of sensor-based data sources.",Poster/Demo Paper,,0,,0,Enrico Motta;Mathieu d'Aquin;Andriy Nikolov,3,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_89.pdf,1
"Vianney Le Clément De Saint-Marcq,Yves Deville,Christine Solnon and Pierre-Antoine Champin",Castor: Using Constraint Programming to Solve SPARQL Queries,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_104.pdf,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-11,Proceedings of ISWC 2011 Poster and Demo,,,Poster/Demo Paper,,0,,0,Christine Solnon;Vianney Le Clément De Saint-Marcq;Yves Deville;Pierre-Antoine Champin,4,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_104.pdf,1
He Hu and Xiaoyong Du,Combining N-gram Retrieval with Weights Propagation on Massive RDF Graphs,,2011,,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-12,Proceedings of ISWC 2011 Poster and Demo,,,Poster/Demo Paper,,0,,0,He Hu;Xiaoyong Du,2,,0
Yue Ma and François Lévy,Computing Fine-grained Semantic Annotations of Texts,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_43.pdf,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-13,Proceedings of ISWC 2011 Poster and Demo,,,Poster/Demo Paper,,0,,0,François Lévy;Yue Ma,2,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_43.pdf,1
Audun Stolpe and Martin G. Skjæveland,Conservative Repurposing of RDF Data,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_45.pdf,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-14,Proceedings of ISWC 2011 Poster and Demo,,,Poster/Demo Paper,,0,,0,Martin G. Skjæveland;Audun Stolpe,2,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_45.pdf,1
"Charalampos Bratsas,Lazaros Ioannidis,Dimitris Kontokostas,Soren Auer,Christian Bizer,Sebastian Hellmann and Ioannis Antoniou",DBpedia internationalization - a graphical tool for I18n infobox-to-ontology mappings,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_36.pdf,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-15,Proceedings of ISWC 2011 Poster and Demo,,"During the past two decades, the use of the Web has spread across multiple countries and cultures. While the Semantic Web is already served in many languages, we are still facing challenges concerning its internationalization. The DBpedia project, a community eﬀort to extract structured information from Wikipedia, is already supporting multiple languages. This paper presents a graphical tool for creating internationalized mappings for DBpedia.",Poster/Demo Paper,,0,,0,Soren Auer;Lazaros Ioannidis;Charalampos Bratsas;Ioannis Antoniou;Sebastian Hellmann;Dimitris Kontokostas;Christian Bizer,7,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_36.pdf,1
"Vit Novacek,Tudor Groza and Siegfried Handschuh",DEW BEADS: A Framework for Distributional and Emergent Web Semantics,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_50.pdf,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-17,Proceedings of ISWC 2011 Poster and Demo,,"This is an extension of an accepted ISWC’11 research track contribution [1], which introduces an alternative, bottom-up and emergent conception of the Web semantics based on the distributional hypothesis (an approach that is rather complementary to the top-down Semantic Web standards based on logics and model theory). The promising potential of our proposal has been demonstrated in [1] by a thoroughly evaluated experiment in knowledge consolidation. In this more technically oriented demo paper, we augment [1] by an overview of DEW BEADS – an open source framework we implemented to test our research ideas 1 . We describe the framework’s architecture and features in Section 2. Section 3 then shows an example of DEW BEADS deployment to exploration of knowledge in life science publications. We also outline the general framework’s usage in custom applications there.",Poster/Demo Paper,,0,,0,Tudor Groza;Vít Novácek;Siegfried Handschuh,3,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_50.pdf,1
"Chiara Del Vescovo,Pavel Klinov,Bijan Parsia,Uli Sattler and Thomas Schneider",DeMoSt: a Tool for Exploring the Decomposition and the Modular Structure of OWL Ontologies,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_75.pdf,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-16,Proceedings of ISWC 2011 Poster and Demo,,"We intend to complete our paper &quot;Decomposition and Modular Structure of BioPortal Ontologies&quot;, accepted for ISWC2011, with the presentation of DeMoSt, a tool to explore the decomposition and the modular structure of an ontology.",Poster/Demo Paper,,0,,0,Thomas Schneider;Chiara Del Vescovo;Bijan Parsia;Uli Sattler;Pavel Klinov,5,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_75.pdf,1
"Ronald Denaux,Dhavalkumar Thakker,Vania Dimitrova and Anthony Cohn",Entendre: Interactive Semantic Feedback for Ontology Authoring,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_57.pdf,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-18,Proceedings of ISWC 2011 Poster and Demo,,"This demonstration presents Entendre, a framework to analyse ontology authors’ inputs and provide meaningful feedback at a semantic level. The feedback aims to make ontology authors aware of potential issues such as inconsistency, class unsatisﬁability, unexpected logical implications, redundancy and isolated entities. The implementation of Entendre that will be demonstrated, extends a CNL-based ontology authoring environment, allowing users without prior knowledge engineering experience to build ontologies while becoming aware of the implications of the formal semantics of OWL. An initial evaluation shows that the feedback is helpful to both novice and experienced ontology authors.",Poster/Demo Paper,,0,,0,Vania Dimitrova;Anthony Cohn;Dhavalkumar Thakker;Ronald Denaux,4,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_57.pdf,1
Maribel Acosta and Maria Vidal,Evaluating Adaptive Query Processing Techniques for Federations of SPARQL Endpoints,,2011,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_95.pdf,,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings,http://data.semanticweb.org/conference/iswc/2011/poster-demo-proceedings/paper-19,Proceedings of ISWC 2011 Poster and Demo,,"We present ANAPSID and illustrate the beneﬁts of adaptive semantic data management techniques for accessing a federation of SPARQL endpoints. ANAPSID adapts query execution schedulers to data availability and runtime conditions, implements physical SPARQL operators that detect when an endpoint becomes blocked or data trafﬁc is bursty, and opportunistically produces results as quickly as data arrives from the sources. Additionally, ANAPSID operators implement main memory replacement policies to move previous computed matches to secondary memory avoiding duplicates. We show ANAPSID performance with respect to a variety of RDF engines for queries of diverse complexity, and show that ANAPSID may outperform existing engines.",Poster/Demo Paper,,0,,0,Maribel Acosta;Maria Vidal,2,http://iswc2011.semanticweb.org/fileadmin/iswc/Papers/PostersDemos/iswc11pd_submission_95.pdf,1
